objid,ra,dec,z_phot,z_phot_err,D_L_Mpc,Absolute_Mag_r,Calculated_Flux
1237665566084891321,248.203867224641,11.7944448690655,0.3953857511103917,0.05469465448065376,2142.6326925286567,-21.821603535703183,4.233952291038423e-05
1237665566084956657,248.250456038958,11.78098926532,0.305230917020491,0.04581601208913462,1584.0090215549562,-21.926280753692808,8.530942210311263e-05
1237668336864002549,248.197751556555,11.8963852221941,0.07177837210527581,0.02121340671197813,324.0772649930098,-21.080131025102293,0.0009348787321682321
1237662302985388527,248.751835820254,30.9191567700296,0.5777694902871157,0.04189704415358377,3372.261915870706,-21.80102136960925,1.677127005072424e-05
1237662302985389351,248.73246893588,30.9334572335603,0.6147581121809476,0.05034311145181063,3635.9199183815645,-21.745203676308513,1.3704173615995124e-05
1237662302985388482,248.704834487354,30.9105984093093,0.1627577365199452,0.029896848083647707,779.972304710134,-22.257396670086347,0.00047730974803871304
1237662301912629542,249.94474899714,28.8475306511196,0.08195629587909119,0.022516660951917743,372.64949826295646,-20.18482538415261,0.00030997671536423476
1237678584648696157,25.1022785516355,24.071517778716,0.4067121989627217,0.055773658546414244,2215.280639722831,-22.18075756016019,5.513730311438542e-05
1237652616205697045,25.7067280234935,-10.1755197650368,0.4977335301483298,0.057375560983719764,2817.540702989858,-21.79250709352188,2.3837595172793003e-05
1237655504032629200,253.543493155966,39.4410264653901,0.08306399175282123,0.024642117650138497,377.97382307455695,-20.38654363707063,0.0003628223300135048
1237655504032629224,253.539245009435,39.4087050789333,0.0788074115133747,0.022520267755570967,357.55455381056703,-20.92360538790747,0.000664901829608588
1237655504032629313,253.50703653438,39.4245583155701,0.2617168364071786,0.02285036534295404,1327.6408865106791,-22.908265273165156,0.00030001631468289157
1237655504032630229,253.495823243936,39.4074843405329,0.668971684622075,0.05053199551476378,4030.1270572785074,-21.601974831505924,9.775803333765556e-06
1237655502959805697,254.178533358118,37.261590390613,0.4880127140927537,0.05001032394451875,2751.7152998813212,-22.08081059286355,3.259246741473547e-05
1237655503497265550,255.507507498517,36.3682479829076,0.08092322391225883,0.01894568202049605,367.6905746626082,-21.344826596786746,0.0009267565069839219
1237662303525995080,255.708283320464,24.8835307039209,0.0868628685439975,0.02454489068862464,396.2901750959374,-20.46250412676668,0.00035397699654741256
1237662501087871647,255.622016446341,24.9054076245267,0.27774560967664824,0.04431087044475907,1421.0226238797745,-21.81749256158644,9.589479608781724e-05
1237662501087937712,255.705684007182,24.8645185949728,0.5281686153762877,0.04906902673264049,3025.848170514896,-21.6668700621208,1.8409998791698063e-05
1237671936043909552,258.239580931163,35.4092031398035,0.08318639060852295,0.02221437432070357,378.56260992442344,-20.223482065574295,0.00031125575634947196
1237671936043975097,258.285246330431,35.3635654305378,0.38497588160117346,0.04785285763726044,2076.3331460078853,-23.082795514863548,0.0001440536052825025
1237671936043975776,258.27902517148,35.360882380132,0.6909927571865049,0.048120102338584665,4192.770325441667,-21.240408794813856,6.473831209973157e-06
1237663783135346733,26.688165905985,-0.675269582520831,0.0920270191094277,0.01830435381893707,421.328785334563,-21.61619700648047,0.0009062260456753331
1237663783135347299,26.689939616214,-0.66909881273498,0.3549043632290704,0.05061871953464771,1887.3911648351177,-22.123007678594035,7.202433149506869e-05
1237663783135347323,26.6977513347339,-0.685371749186754,0.4648732481044585,0.04508350020647123,2596.4379795203613,-21.37454399584396,1.91012457455332e-05
1237663783135347244,26.6782700873161,-0.699408012943765,0.37470499598883245,0.05617460152248205,2011.3653888437066,-22.05556114303853,5.959948568456744e-05
1237663783135346839,26.6669367310135,-0.667779055324641,0.12413914055872573,0.024505495144802523,580.5792699019879,-21.12340207451321,0.00030313618453279716
1237663783135346972,26.6984186315196,-0.658535638245153,0.2468920018390264,0.03832101142142733,1242.3935208634805,-22.697811659308506,0.0002822320355195959
1237663783135346882,26.7158090984349,-0.678755774639753,0.3685369900757518,0.04790041025984442,1972.5656961539926,-22.467159791338936,9.053176011725166e-05
1237663783135346881,26.7166039420464,-0.681071788581708,0.10253976532297635,0.026395030909184707,472.7935769108677,-21.27337341924845,0.000524814991138824
1237663783135346982,26.7112623917167,-0.697421244906609,0.20630951934290645,0.020207450651371618,1014.7027744634072,-21.826503489255728,0.000189637272344799
1237663783135346988,26.7158090489053,-0.69078317709111,0.2809906395502661,0.0370450534013451,1440.078851368565,-21.746762902478704,8.748480255567143e-05
1237663783135346883,26.7186467352267,-0.68333381657908,0.42403735587912045,0.055932094577511915,2327.4176398633513,-21.95937660791086,4.0738215386394194e-05
