objid,ra,dec,z_phot,z_phot_err,D_L_Mpc,Absolute_Mag_r,Calculated_Flux
1237661388149425046,237.035946902801,44.9382791417296,0.7736838778453099,0.08712957728097707,4815.714814296501,-21.733814190878615,7.730438972430516e-06
1237661388149424554,237.014944484112,45.0809824372924,0.5234897096087273,0.049977246223108326,2993.6091642770366,-22.11666035827576,2.846255900835105e-05
1237655743487738203,238.107221140109,4.29077453642762,0.10783319116452164,0.02982332405120293,498.9557965725571,-20.414354261834816,0.0002136080227417674
1237655743487738180,238.088619715007,4.27912560083291,0.07912964173494008,0.019309285472990483,359.09647349363377,-20.408039100793612,0.0004100089717638635
1237662267541685293,238.143223207632,4.33968414785106,0.499376077209359,0.03982569345510329,2828.697570252958,-22.210793787070493,3.476517981363478e-05
1237665429181497897,238.779699350174,19.1473940819016,0.504168613796882,0.03691596672321073,2861.3066308415064,-22.2550697465145,3.539151028788288e-05
1237665429181432074,238.72240997063,19.2530733021027,0.05450539442505903,0.012923307466140028,243.10414633325058,-21.278192220709776,0.001993848500345875
1237665429181432104,238.70383207826,19.1531217961486,0.0569585699379547,0.018926152977846025,254.49135493364335,-19.380938839741415,0.0003169782533661955
1237668272451093138,239.150729098073,12.2885548822197,0.521964579934033,0.05827506487731123,2983.1173003551153,-22.178320953829026,3.0338053998737797e-05
1237668272451028268,239.118508535922,12.2692046468015,0.6117632575714126,0.058596156819540654,3614.408679639861,-22.14781268246086,2.0093267222022412e-05
1237668272451092809,239.231646209309,12.2983665068815,0.07874560302972987,0.014787199204820868,357.2588632546808,-21.0632607601611,0.0007574226358033387
1237668311092166806,239.164819817107,12.2223294893982,0.5347842436593464,0.05910006249395529,3071.563077549067,-22.021513092043506,2.476773885888916e-05
1237668311092167769,239.182564861631,12.2141762140674,0.3208953085246483,0.040174871089107056,1678.475518276754,-22.242425055728162,0.00010165763455519651
1237668272451093189,239.187884366391,12.3671613026945,0.5314203886584803,0.052761247555703064,3048.2992116987466,-22.161116568869197,2.859772199710175e-05
1237662504293892161,239.791672998013,35.027235784591,0.6364501172491585,0.18364028461056328,3792.568388310137,-21.765443214047874,1.2832475506780615e-05
1237662504293892616,239.751757084399,35.0306405515644,0.5746569877435546,0.06315838471458306,3350.279444496226,-22.127590683753244,2.295483672349505e-05
1237662474765992569,239.779321031652,35.0664552900589,0.531911889827088,0.054574062101841264,3051.6958833012377,-21.877272999151867,2.19698299791018e-05
1237662474765992484,239.756560306492,35.0771210030181,0.5223367689618644,0.044154064356066225,2985.6769499231805,-21.8354412464634,2.2084667650586185e-05
1237662504293892541,239.705485658008,35.0460697430855,0.5098912030179173,0.047600999898573894,2900.352892248569,-22.111295023343395,3.0172849323631957e-05
1237662474765992350,239.858668481833,35.0822647608166,0.4536482777015671,0.07253508833865151,2521.8432840573037,-22.214957192676472,4.3908306589140116e-05
1237662474765927292,239.747993997518,35.1047841720721,0.5132050134200953,0.04457475330712279,2923.017552426513,-21.875920096299826,2.391691675884323e-05
1237662474765992730,239.880843024384,35.0823594880551,0.4923855348108259,0.04312676932643936,2781.2832740314384,-22.123800620306923,3.3191723194782333e-05
