objID,raMean,decMean,z_phot,z_phot_err,D_L_Mpc,Absolute_Mag_r,Calculated_Flux
144872474240055656,247.42404011592797,30.729203731661517,0.10548676882429799,0.03415048541767832,440.8360458020804,-19.987615198818794,0.00018471062724384813
144872474238027690,247.42382744942623,30.730919702708476,0.11192648753870528,0.03800939358617756,467.02702410874076,-20.146039743720547,0.0001904284685460363
144902474540583993,247.45406992704932,30.75283124127077,0.5046326904364634,0.035946536465382935,1903.766093274077,-22.01040794134964,6.381694370488433e-05
149882479812530493,247.9812985405494,34.89988970065982,0.1036520977862643,0.038888678141726675,433.3588638463435,-20.068081551233576,0.00020584354497074677
149882479849754298,247.98503352908048,34.90304681433473,0.12318270161501746,0.040991640444756776,512.6048148771604,-19.684780591783785,0.00010335866097755881
149882479953533247,247.9953673371302,34.90219277415938,0.350634866931578,0.08885005408180613,1377.78335318824,-20.2390368815649,2.3837070793945883e-05
149882480071928403,248.00722236324717,34.90645524159953,0.6044845201300802,0.045485293950160884,2220.181200283484,-21.04298028185739,1.9249314624580534e-05
149832479852984103,247.9853007910362,34.86116286694681,0.6816559557374413,0.0830923959617934,2452.129109495351,-20.766308721233475,1.2230291905627086e-05
149832479758639295,247.9758911989251,34.86550231352723,0.5432641140104998,0.04472421839734304,2028.4170951324634,-22.050922835267983,5.835184737267988e-05
149902479711035014,247.9711778635751,34.920292145080225,0.5250303373655981,0.059514050936275084,1969.938516665257,-20.76171697672752,1.887041482510984e-05
149902479812321387,247.98126603220496,34.91730602414759,0.05121765909260287,0.024213917539006945,216.7982272902346,-20.078601752455306,0.000830480132786879
149872479675500203,247.96761267559577,34.891309477975675,0.06523797907605683,0.01727619994238142,275.24324084359296,-20.328134139765965,0.0006483661459195221
149872479885939679,247.98864399957077,34.899208093746495,0.14482158411142368,0.04575138612321524,599.4975932388465,-19.775567613097785,8.215843489462973e-05
149872479985512028,247.99852023597856,34.89281663113488,0.21187288512321764,0.05186018137803748,862.6441274049793,-20.3370151614916,6.654918241256051e-05
149872480036123756,248.00363617600885,34.8942642124334,0.48283865690611244,0.03129073778285878,1832.1756712200681,-21.459885545541233,4.1497314687158004e-05
149872480042610612,248.00431992342683,34.89169994647403,0.47937199658116936,0.0586293590657342,1820.7030373671319,-20.88883295217746,2.4834472940188012e-05
149882480093129466,248.00933562933284,34.907370515858474,0.1200083955161981,0.05751664932826848,499.7777589593987,-18.907735373586775,5.315453200852626e-05
149892479358101635,247.93585037889747,34.90919743565566,0.3720551825463095,0.02892097639940159,1453.7876448253562,-21.327150664455573,5.83254795867383e-05
149892479411538357,247.9411907577797,34.91478749491519,0.0,0.017576100326759096,0.4282653036068684,-8.179467610047634,0.0037013594441534293
149892479602007913,247.96023929620867,34.91441723006455,0.03582023818888687,0.012872142679061211,152.16350366333603,-20.7988172713522,0.003272697835956302
149892479800994620,247.98019099573548,34.91167959911238,0.5679230165394616,0.04677803429381503,2106.500206501812,-21.600532625189274,3.573469156925675e-05
149892479917714475,247.99177273524785,34.91149924337334,0.5034617497591383,0.03570451747862577,1899.9431069635934,-20.969708705192318,2.456983779296233e-05
149812479792169246,247.97924493166903,34.848825812618074,0.8026888230072105,0.11768646329665883,2795.0216716517057,-20.686660517746194,8.747699340807831e-06
149842479930558953,247.99310159572448,34.87357722096492,0.5228219411583678,0.1397076531304436,1962.8127707889064,-20.56106773322815,1.580044590222904e-05
149842479950799003,247.99508720915327,34.87361272888482,0.18223181797475274,0.04516293166657718,747.4577481741609,-19.648644023667963,4.702018279424105e-05
149852480133151761,248.01332176648188,34.87590307644229,0.25201766451837365,0.07000389302299165,1015.7561169239302,-20.718749462172788,6.822144157691063e-05
149862479154566342,247.91553210000723,34.88809371246936,0.40212509368958965,0.11870469274799159,1558.9159840422778,-20.43947663703529,2.2394699265933365e-05
149862479361470900,247.93615831733297,34.88365306957028,0.6563317473956677,0.11120584876156978,2377.191434165003,-20.893819804916227,1.4635231908448084e-05
149832479296918422,247.92977616388217,34.864806443802124,0.00873349683041344,0.022933189055417236,37.329741647716666,-16.988660405540543,0.0016268750308451932
149842479491070701,247.94920801967885,34.86671932461709,0.12141392584747335,0.04268399253819287,505.459898876241,-19.251631141542564,7.13311201995709e-05
149842479583278563,247.95846791631064,34.87324295557878,0.41693209881210036,0.10382525490779222,1610.0150444470928,-20.49025855041942,2.2001057279762583e-05
149842479610582432,247.96110349909463,34.86816221576835,0.12680446422674033,0.04130799883813814,527.2149241485376,-20.361312510153155,0.00018220052034604513
149852479600297958,247.96009604642583,34.881103199353795,0.09210109146059692,0.03547294377229816,386.1264287893526,-19.90178151220622,0.00022246082742150916
149852479667461989,247.9668255813909,34.876115773091634,0.08573453036457492,0.028685759781225412,359.97820282818947,-20.658489566308326,0.0005138583495333325
149852480056402618,248.0056469584148,34.87661219085343,0.08455952996523228,0.028639925875013614,355.1434110543417,-20.633949476177186,0.0005161456448195805
149852480118700909,248.01186097160476,34.875177322879345,0.4052290560466633,0.10823141110406753,1569.6641786899713,-20.933393484222094,3.481319630348181e-05
149902480024990157,248.00256510507865,34.916228385344155,0.5589074717201643,0.040297809069565906,2078.0850748174084,-20.884815730414793,1.8993265791446607e-05
149832480077348768,248.0077381271589,34.86507856477147,0.13201109589295995,0.020005151765055428,548.1714851190364,-21.800321096071805,0.0006343012354093298
149912479748118957,247.9748433890425,34.93195508187585,0.05576584392929737,0.027341424345892172,235.80061387269697,-20.000959760255128,0.0006535729078143667
149872479350929803,247.9351473295181,34.899324935062,0.23419805726936488,0.026924325717932435,948.2031083683653,-21.84894242096632,0.00022170435238174618
