pair_id,matched_class,original_index,class,file,RA,Dec,match_sep_arcsec,match_ok,emax,inc,pa,sma_max,e_outer,sma_at_emax,pa_at_emax,paliya_catalog_index,x0,y0,paliya_SDSS_NAME,paliya_P-M-F,paliya_RA,paliya_DEC,paliya_Z,paliya_M_B,paliya_BR_H_ALPHA_EW,paliya_BR_H_ALPHA_EW_ERR,paliya_BR_H_ALPHA_FLUX,paliya_BR_H_ALPHA_FLUX_ERR,paliya_BR_H_ALPHA_FWHM,paliya_BR_H_ALPHA_FWHM_ERR,paliya_BR_H_ALPHA_LUM,paliya_BR_H_ALPHA_LUM_ERR,paliya_BR_H_ALPHA_SNR,paliya_BR_H_BETA_EW,paliya_BR_H_BETA_EW_ERR,paliya_BR_H_BETA_FLUX,paliya_BR_H_BETA_FLUX_ERR,paliya_BR_H_BETA_FWHM,paliya_BR_H_BETA_FWHM_ERR,paliya_BR_H_BETA_LUM,paliya_BR_H_BETA_LUM_ERR,paliya_BR_H_BETA_SNR,paliya_NA_H_ALPHA_EW,paliya_NA_H_ALPHA_EW_ERR,paliya_NA_H_ALPHA_FLUX,paliya_NA_H_ALPHA_FLUX_ERR,paliya_NA_H_ALPHA_FWHM,paliya_NA_H_ALPHA_FWHM_ERR,paliya_NA_H_ALPHA_LUM,paliya_NA_H_ALPHA_LUM_ERR,paliya_NA_H_ALPHA_SNR,paliya_NA_H_BETA_EW,paliya_NA_H_BETA_EW_ERR,paliya_NA_H_BETA_FLUX,paliya_NA_H_BETA_FLUX_ERR,paliya_NA_H_BETA_FWHM,paliya_NA_H_BETA_FWHM_ERR,paliya_NA_H_BETA_LUM,paliya_NA_H_BETA_LUM_ERR,paliya_NA_H_BETA_SNR,paliya_NA_OIII_4960_EW,paliya_NA_OIII_4960_EW_ERR,paliya_NA_OIII_4960_FLUX,paliya_NA_OIII_4960_FLUX_ERR,paliya_NA_OIII_4960_FWHM,paliya_NA_OIII_4960_FWHM_ERR,paliya_NA_OIII_4960_LUM,paliya_NA_OIII_4960_LUM_ERR,paliya_NA_OIII_4960_SNR,paliya_NA_OIII_5007_EW,paliya_NA_OIII_5007_EW_ERR,paliya_NA_OIII_5007_FLUX,paliya_NA_OIII_5007_FLUX_ERR,paliya_NA_OIII_5007_FWHM,paliya_NA_OIII_5007_FWHM_ERR,paliya_NA_OIII_5007_LUM,paliya_NA_OIII_5007_LUM_ERR,paliya_NA_OIII_5007_SNR,paliya_NA_NII_6549_EW,paliya_NA_NII_6549_EW_ERR,paliya_NA_NII_6549_FLUX,paliya_NA_NII_6549_FLUX_ERR,paliya_NA_NII_6549_FWHM,paliya_NA_NII_6549_FWHM_ERR,paliya_NA_NII_6549_LUM,paliya_NA_NII_6549_LUM_ERR,paliya_NA_NII_6549_SNR,paliya_NA_NII_6585_EW,paliya_NA_NII_6585_EW_ERR,paliya_NA_NII_6585_FLUX,paliya_NA_NII_6585_FLUX_ERR,paliya_NA_NII_6585_FWHM,paliya_NA_NII_6585_FWHM_ERR,paliya_NA_NII_6585_LUM,paliya_NA_NII_6585_LUM_ERR,paliya_NA_NII_6585_SNR,paliya_NA_SII_6718_EW,paliya_NA_SII_6718_EW_ERR,paliya_NA_SII_6718_FLUX,paliya_NA_SII_6718_FLUX_ERR,paliya_NA_SII_6718_FWHM,paliya_NA_SII_6718_FWHM_ERR,paliya_NA_SII_6718_LUM,paliya_NA_SII_6718_LUM_ERR,paliya_NA_SII_6718_SNR,paliya_NA_SII_6732_EW,paliya_NA_SII_6732_EW_ERR,paliya_NA_SII_6732_FLUX,paliya_NA_SII_6732_FLUX_ERR,paliya_NA_SII_6732_FWHM,paliya_NA_SII_6732_FWHM_ERR,paliya_NA_SII_6732_LUM,paliya_NA_SII_6732_LUM_ERR,paliya_NA_SII_6732_SNR,paliya_L_CONT_AGN_5100,paliya_L_CONT_AGN_5100_ERR,paliya_R4570,paliya_M_BH,paliya_M_BH_ERR,paliya_L_BOL,paliya_L_BOL_ERR,paliya_R_EDD,paliya_R_EDD_ERR,paliya_RL,ps1_objID,ps1_raMean,ps1_decMean,ps1_gKronFlux,ps1_gKronFluxErr,ps1_rKronFlux,ps1_rKronFluxErr,ps1_rKronRad,ps1_iKronFlux,ps1_iKronFluxErr,ps1_zKronFlux,ps1_zKronFluxErr,ps1_yKronFlux,ps1_yKronFluxErr,ps1_ng,ps1_ni,ps1_nr,ps1_ny,ps1_nz,ps1_rpsfMajorFWHM,ps1_rpsfMinorFWHM,ps1_rFWHM_eff,ps1_match_sep_arcsec,ps1_n_candidates,ps1_query_ok,ps1_status,ps1_error,R_gal_arcsec,a_bar_arcsec_assumed,L_bar_arcsec_assumed,N_FWHM_ps1,ps1_resolved,ps1_resolved_status
46,barred,49,barred,z_0.05_masked/t200.7310+8.1616.r_ellipse.txt,200.731,8.1616,0.1475658408579628,True,0.37,30.048785081219496,66.49234333333334,61.16,0.13,14.64,-18.65,14086,241.9,241.62,132255.43+080941.6,spec-1799-53556-0369,200.731,8.161559,0.04994618,-22.01931,192.8019,1.840397,-12.65955,0.002670309,1253.2,13.64996,42.13256,0.002670309,96.98638,51.67967,0.8507507,-13.09424,0.006190773,1387.629,29.56374,41.69787,0.006190773,25.06695,7.250583,0.7058488,-14.09302,0.04189362,274.869,6.438973,40.69909,0.04189362,23.44885,1.084045,0.3071987,-14.78232,0.1240276,280.8748,26.62882,40.00979,0.1240276,3.684556,1.160383,0.1571742,-14.75828,0.05947226,283.0387,25.7854,40.03382,0.05947226,3.813527,3.617498,0.4896358,-14.27988,0.05947695,281.442,25.32002,40.51223,0.05947695,11.38449,3.404945,0.1193715,-14.41476,0.01422895,271.877,7.084258,40.37735,0.01422895,11.32215,9.904662,0.3226455,-13.94545,0.01423163,265.0639,7.14509,40.84666,0.01423163,33.88381,2.045138,0.1188439,-14.64554,0.0249476,264.8889,7.326832,40.14657,0.0249476,6.622456,1.915161,0.1131413,-14.67429,0.02531408,268.1318,7.000935,40.11782,0.02531408,6.133044,43.53918,0.01514885,0.8630041,6.590692,0.01972116,44.50579,0.01514885,-0.2247789,0.02486788,0.4053436,117792007309674368,200.73096733817368,8.16154376592052,0.0042056301608681,2.9089299005136127e-06,0.0064871800132095,3.9868400563136674e-06,14.39109992980957,0.0082498099654912,3.925730197806843e-06,0.0093833804130554,7.713199920544866e-06,0.0114091001451015,1.780559978215024e-05,18,22,15,9,14,1.1385999917984009,1.096160054206848,1.1171785124722244,0.2335167222406971,1,True,ok,,15.77928,5.522748,11.045496,9.886957076857147,True,resolved
47,barred,50,barred,z_0.10_masked/t206.0079+25.9412.r_ellipse.txt,206.0079,25.9412,0.0131447858463144,True,0.46,43.15011180678504,-47.959195,45.95,0.25,16.11,80.17,14672,240.88,241.32,134401.90+255628.3,spec-2115-53535-0350,206.0079,25.9412,0.06208789,-21.00497,45.32516,1.219045,-13.75479,0.00905572,1305.069,34.31084,41.2388,0.00905572,29.31523,16.48502,1.055059,-14.2113,0.0224273,1425.297,71.47601,40.7823,0.0224273,9.726828,18.23594,0.544654,-14.18172,0.009565444,307.5797,3.259244,40.81188,0.009565444,67.12528,3.618603,0.2120529,-14.92239,0.02225729,259.3881,5.601212,40.07121,0.02225729,15.10061,4.788008,0.1739868,-14.72727,0.01561193,250.5694,5.096906,40.26633,0.01561193,23.86242,15.23569,0.5474606,-14.24883,0.0156146,257.2039,5.618587,40.74477,0.0156146,69.66992,5.774904,0.0806164,-14.63894,0.005870304,308.9649,2.968157,40.35466,0.005870304,23.18056,16.87641,0.2254079,-14.1698,0.005872619,308.4445,3.039069,40.8238,0.005872619,68.07344,3.655953,0.1094688,-14.84745,0.01270967,311.4878,2.969714,40.14615,0.01270967,13.81549,3.256949,0.1086588,-14.89038,0.01412198,307.6042,3.2796,40.10322,0.01412198,12.75973,42.61664,0.1023788,0.9884422,6.154908,0.06340188,43.58325,0.1023788,-0.7115379,0.120421,-999.0,139122060079739965,206.00793471889904,25.94117080341936,0.0012978799641132,3.420120037844754e-06,0.002322610002011,2.5613999241613783e-06,11.3572998046875,0.0034282999113202,3.614730076151318e-06,0.0038839499466121,5.055239853390958e-06,0.0048986901529133,1.425440041202819e-05,8,14,18,16,16,1.2149100303649902,1.1879899501800537,1.201374590394916,0.1538836973980225,1,True,ok,,11.8551,4.149285,8.29857,6.907562442511867,True,resolved
48,barred,51,barred,z_0.10_masked/t206.1101+44.2722.r_ellipse.txt,206.1101,44.2722,0.1383592194764764,True,0.44,36.70258286642674,-12.207368333333331,50.54,0.18,21.44,24.46,14687,239.63,240.79,134426.41+441620.0,spec-1345-52814-0367,206.1101,44.27224,0.05435376,-21.26191,188.2097,3.80383,-13.04228,0.004208632,1048.688,15.02901,41.82772,0.004208632,99.39283,56.03666,0.9100471,-13.44468,0.005617694,1138.051,20.81137,41.42532,0.005617694,30.30565,7.708818,0.7572966,-14.43682,0.04162828,259.2492,7.424116,40.43319,0.04162828,23.44289,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.02187,0.06612569,-14.72169,0.009143357,280.7292,7.129048,40.14831,0.009143357,9.292459,9.362826,0.2104341,-14.24335,0.00913411,276.7451,8.170958,40.62665,0.00913411,27.99055,3.604623,0.1237703,-14.77286,0.01375394,251.3567,7.829868,40.09714,0.01375394,11.13915,9.993885,0.3088139,-14.30366,0.01375382,251.0354,7.615723,40.56634,0.01375382,32.65682,1.882296,0.1223137,-15.04121,0.02784358,248.4823,7.168035,39.82879,0.02784358,5.903889,1.590794,0.1277182,-15.11492,0.03433539,255.7749,7.523004,39.75508,0.03433539,4.861615,43.25671,0.01868003,0.8026073,6.312495,0.01797094,44.22332,0.01868003,-0.2290533,0.025921,-999.0,161122061100907331,206.1100920280191,44.27222018253451,0.0017486499855294,3.6656999782280768e-06,0.0027062299195677,3.749270035768859e-06,11.72070026397705,0.0035427100956439,3.554210024958593e-06,0.0038884601090103,6.299530014075572e-06,0.0046843700110912,1.5249200259859208e-05,8,18,12,14,15,1.007580041885376,1.000849962234497,1.0042093640617038,0.0755072102313001,1,True,ok,,13.03932,4.563762,9.127524,9.089263978860046,True,resolved
49,barred,52,barred,z_0.10_masked/t206.2205+0.0890.r_ellipse.txt,206.2205,0.089,0.1122267774150043,True,0.4,38.62018219771016,-15.638526666666664,37.97,0.2,13.31,-22.0,14699,241.27,240.94,134452.91+000520.2,spec-0299-51671-0549,206.2205,0.08896919,0.08696799,-20.67953,109.0027,11.35632,-13.50031,0.0423891,1809.39,186.9863,41.81107,0.0423891,44.97817,61.12554,1.877349,-13.71666,0.00817332,1822.384,33.53262,41.59473,0.00817332,22.9532,26.20448,6.429831,-14.13182,0.09820053,887.0369,46.68008,41.17957,0.09820053,30.11467,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.390839,0.08448847,-14.84511,0.008166659,535.4212,10.86589,40.46628,0.008166659,8.206101,13.82428,0.2720748,-14.36671,0.008166069,532.6585,10.81867,40.94468,0.008166069,24.59204,9.066135,0.7556298,-14.57192,0.03655283,886.6466,46.24601,40.73947,0.03655283,10.9155,27.01867,2.288227,-14.10269,0.03655256,887.3463,46.13552,41.20869,0.03655256,31.95617,1.25569,0.233108,-15.43719,0.07946861,887.1022,45.82439,39.8742,0.07946861,1.549565,1.769179,0.2639987,-15.28748,0.06446209,887.3208,46.6109,40.02391,0.06446209,2.223707,43.1768,0.05769476,0.5179155,6.785134,0.03048763,44.14341,0.05769476,-0.7816025,0.06525474,-999.0,108102062204697176,206.22045169866763,0.0889772785627021,0.0005858659860678,1.6985100046440491e-06,0.0009536930010654,2.4591599867562763e-06,7.931739807128906,0.0014008400030434,4.656490091292653e-06,0.0016649699537083,5.982889888400678e-06,0.0020163198933005,1.333920044999104e-05,10,9,10,7,9,1.1232600212097168,1.068019986152649,1.0952918114814088,0.19216302253444,1,True,ok,,9.79626,3.4286909999999997,6.857381999999999,6.260780851383545,True,resolved
50,barred,53,barred,z_0.10_masked/t206.9791+44.7390.r_ellipse.txt,206.9791,44.739,0.0410164065088919,True,0.45,27.81357476782689,-79.79262000000001,37.97,0.11,11.0,-25.07,14804,241.12,241.71,134754.97+444420.3,spec-1465-53082-0008,206.9791,44.73899,0.09156122,-21.23587,99.71971,2.5224,-13.74442,0.008120332,1726.512,34.91419,41.61618,0.008120332,25.09995,38.92855,1.566328,-14.17252,0.01352683,1872.07,92.6116,41.18808,0.01352683,9.504418,3.869839,0.5879042,-15.20389,0.06276512,321.0683,18.718,40.15671,0.06276512,6.633619,0.926376,0.3476377,-15.8565,0.1602509,268.2107,27.60494,39.5041,0.1602509,2.070668,1.502908,0.3224495,-15.57057,0.09194008,265.4887,27.98631,39.79003,0.09194008,3.748658,4.803335,1.032404,-15.09218,0.09193181,268.6815,28.09544,40.26842,0.09193181,11.0548,2.038766,0.1305841,-15.42178,0.02820604,320.4469,18.8406,39.93882,0.02820604,4.047023,5.985649,0.3833215,-14.95256,0.02820501,322.3666,18.00679,40.40804,0.02820501,11.66943,1.33584,0.2041452,-15.61446,0.06590027,321.2906,18.31287,39.74614,0.06590027,2.515792,1.201455,0.1943635,-15.6538,0.06944657,322.5948,18.04822,39.70679,0.06944657,2.273014,42.5066,0.161483,0.345978,6.567087,0.08442097,43.47321,0.161483,-1.233755,0.1822187,-999.0,161682069790327448,206.9790593553504,44.73897487481196,0.0007014499860815,2.244870074719074e-06,0.0011915899813175,2.6080099360115128e-06,10.20300006866455,0.0017080400139093,2.89357990368444e-06,0.002049810020253,7.063650173222413e-06,0.0022672500927001,1.858669929788448e-05,12,18,16,5,6,1.037670016288757,1.0148799419403076,1.0262117159165218,0.1377814778159368,2,True,ok,,9.79626,3.4286909999999997,6.857381999999999,6.682229303799743,True,resolved
51,barred,54,barred,z_0.10_masked/t209.1437+21.6312.r_ellipse.txt,209.1437,21.6312,0.1090559356566172,True,0.41,50.242612911054245,8.37006415,37.97,0.31,12.1,35.78,15033,241.66,241.78,135634.47+213752.4,spec-2769-54527-0624,209.1437,21.63123,0.06490238,-20.39751,91.34231,2.155741,-13.78288,0.007963709,1714.986,37.46369,41.25204,0.007963709,29.24191,25.9028,1.302535,-14.31911,0.01786648,1917.235,79.26065,40.71581,0.01786648,8.436391,14.20244,0.8919553,-14.63074,0.02237077,351.144,10.09164,40.40418,0.02237077,28.65489,2.660339,0.2376326,-15.36902,0.03305645,219.5661,5.740093,39.6659,0.03305645,9.480815,4.700375,0.2295167,-15.05248,0.02149605,220.9978,5.974931,39.98244,0.02149605,19.11946,14.54986,0.72393,-14.57411,0.02149747,228.2084,6.582949,40.46081,0.02149747,54.78711,3.187042,0.1215294,-15.22691,0.01630973,349.1997,9.691691,39.80801,0.01630973,7.358125,9.451255,0.3625093,-14.75768,0.01630928,350.5409,9.787576,40.27724,0.01630928,21.38729,3.056689,0.1616372,-15.24513,0.02248297,349.3195,9.63457,39.78979,0.02248297,6.858331,2.514669,0.167351,-15.32621,0.02855826,352.2932,10.26839,39.70871,0.02855826,5.593415,42.57673,0.05994783,0.5077729,6.562723,0.04491268,43.54334,0.05994783,-1.159262,0.07490588,-999.0,133952091436227955,209.1436282454466,21.631238055768307,0.0005572360241785,3.1155200304056052e-06,0.000884136010427,2.4340399704669835e-06,10.181400299072266,0.0011830100556835,3.7964700823067687e-06,0.0012976600555703,5.773959856014699e-06,0.0015286300331354,1.1686999641824514e-05,10,10,13,16,13,1.260259985923767,1.224079966545105,1.2420382447443796,0.2764580643546611,2,True,ok,,9.79626,3.4286909999999997,6.857381999999999,5.521071536256356,True,resolved
52,barred,55,barred,z_0.10_masked/t209.9336+4.9471.r_ellipse.txt,209.9336,4.9471,0.0420512994640099,True,0.38,9.005713227923083,-90.0,37.97,0.01,9.09,79.87,15124,242.27,242.84,135944.07+045649.5,spec-0856-52339-0493,209.9336,4.94709,0.08578548,-21.03864,76.36538,1.820709,-13.82167,0.007446444,1264.535,20.76283,41.47667,0.007446444,35.19831,23.49202,1.231678,-14.29671,0.0182508,1502.261,64.92872,41.00163,0.0182508,9.051515,20.61531,0.7412609,-14.42512,0.01068891,276.502,4.157084,40.87322,0.01068891,57.59325,4.00568,0.3098061,-15.11655,0.02811844,240.0388,13.08647,40.18179,0.02811844,12.50618,1.612626,0.2582204,-15.45568,0.07111967,237.5361,12.28101,39.84266,0.07111967,5.703536,5.013768,0.8077084,-14.97729,0.07111716,240.0119,13.19792,40.32105,0.07111716,16.76298,4.958639,0.09275027,-14.99043,0.008095902,282.6041,3.864344,40.30791,0.008095902,15.3049,14.66143,0.2753932,-14.52115,0.008096487,274.4981,4.424151,40.77719,0.008096487,46.28698,2.893878,0.1431678,-15.22361,0.02103881,278.165,4.137725,40.07473,0.02103881,8.88839,2.661014,0.1479121,-15.25599,0.02380066,272.4415,4.448329,40.04234,0.02380066,8.364241,42.97647,0.05567161,0.7977583,6.429252,0.04513247,43.94308,0.05567161,-0.6260493,0.07166776,-999.0,113932099335197062,209.93364711772537,4.947102548010432,0.000651646987535,2.023150045715738e-06,0.0011158899869769,2.400799985480262e-06,9.617300033569336,0.0015208499971777,2.8402901079971343e-06,0.0016880600014701,5.4872398322913796e-06,0.0018672000151127,1.2640300155908337e-05,14,15,12,13,12,1.040220022201538,1.0035099983215332,1.0217001481518395,0.1692406850226414,2,True,ok,,9.79626,3.4286909999999997,6.857381999999999,6.711736327340625,True,resolved
53,barred,56,barred,z_0.10_masked/t210.5394+32.2573.r_ellipse.txt,210.5394,32.2573,0.0716986368602757,True,0.28,37.96625413451436,39.54601666666666,34.52,0.17,10.0,49.92,15193,240.75,241.86,140209.45+321526.2,spec-2121-54180-0475,210.5394,32.25728,0.08107937,-20.44781,56.49787,1.517704,-14.14658,0.009708804,1513.57,37.62658,41.09802,0.009708804,19.36134,14.89296,1.40686,-14.72807,0.03524901,1383.849,112.4206,40.51653,0.03524901,4.895871,11.7719,0.5008726,-14.88571,0.01527212,269.666,5.846955,40.35889,0.01527212,28.32042,2.579878,0.3165278,-15.54827,0.05005407,229.7063,12.8315,39.69633,0.05005407,6.453288,2.905352,0.3241042,-15.41736,0.04807483,228.496,13.31628,39.82724,0.04807483,8.587563,9.156279,1.018597,-14.93908,0.0480866,234.9988,13.27742,40.30552,0.0480866,24.77162,3.084685,0.08794582,-15.39516,0.01224634,263.2575,6.198703,39.84944,0.01224634,8.957673,9.008615,0.2560185,-14.92591,0.01224336,268.1063,5.615602,40.31869,0.01224336,25.89892,2.518085,0.1595768,-15.49002,0.02685658,263.6923,5.966294,39.75459,0.02685658,7.004631,2.045973,0.2195119,-15.57067,0.04614859,272.359,5.353235,39.67393,0.04614859,5.636617,42.48462,0.1093076,0.8140541,6.130902,0.0860146,43.45123,0.1093076,-0.8195509,0.1390923,-999.0,146702105394359325,210.5393911236592,32.25727162594638,0.0003607060061767,1.697409970802255e-06,0.00055145699298,2.2320700736599974e-06,8.567790031433105,0.0008005669806152,2.244569941467489e-06,0.0008977630059234,4.478400114749093e-06,0.000905369000975,7.747429663140792e-06,14,27,19,18,15,1.2740800380706787,1.249119997024536,1.261538288504898,0.1056606101800917,1,True,ok,,8.906160000000002,3.1171560000000005,6.234312000000001,4.941833360752408,True,resolved
54,barred,57,barred,z_0.10_masked/t212.8577+25.4300.r_ellipse.txt,212.8577,25.43,0.0386123191733308,True,0.54,59.30256739468405,-35.84704166666666,37.97,0.43,17.72,-57.73,15442,241.44,240.91,141125.83+252548.0,spec-2124-53770-0568,212.8577,25.43001,0.06808099,-20.23676,107.8214,1.677567,-13.61732,0.004186124,1184.858,19.08933,41.46238,0.004186124,52.11505,34.81254,1.530057,-14.1152,0.01299735,1278.001,44.51773,40.9645,0.01299735,16.02848,21.93343,0.7162753,-14.32572,0.01000307,214.7337,2.375325,40.75398,0.01000307,81.8553,5.701746,0.3991143,-14.9789,0.02249584,207.804,5.607337,40.1008,0.02249584,19.38767,6.748626,0.3929101,-14.80146,0.02491371,203.9085,4.743575,40.27824,0.02491371,29.86262,21.17031,1.221619,-14.32306,0.02491611,207.7899,5.654596,40.75665,0.02491611,84.8771,5.209825,0.09871758,-14.92681,0.007188394,217.8549,2.556536,40.15289,0.007188394,20.01135,15.35643,0.2802291,-14.4575,0.007187211,216.9194,2.582185,40.6222,0.007187211,59.07323,4.918447,0.143329,-14.95825,0.01221674,221.0985,3.059028,40.12145,0.01221674,17.71126,4.037704,0.1402334,-15.04123,0.01440407,215.067,2.439563,40.03847,0.01440407,15.31537,42.50203,0.1021227,0.4239882,6.206145,0.05502115,43.46864,0.1021227,-0.8773833,0.1160016,-999.0,138512128575816567,212.8576547753441,25.430018201331375,0.0005169949727132,1.829939947128878e-06,0.0008621179731562,2.640080083438079e-06,8.902729988098145,0.0011981800198554,3.3810099466791144e-06,0.0013777000131085,6.310000117082382e-06,0.0015461799921467,1.3097400369588286e-05,7,17,13,11,10,1.3297899961471558,1.277940034866333,1.3036072545215438,0.1609738640821337,1,True,ok,,9.79626,3.4286909999999997,6.857381999999999,5.260312855896792,True,resolved
55,barred,58,barred,z_0.10_masked/t213.1869+7.0251.r_ellipse.txt,213.1869,7.0251,0.0850010568884129,True,0.35,42.170340619179946,-20.382763333333333,37.97,0.25,7.51,-45.09,15468,239.54,241.19,141244.86+070130.4,spec-1825-53504-0468,213.1869,7.025123,0.09874205,-21.48478,66.55048,1.368774,-13.75301,0.0070074,1806.72,33.72102,41.68022,0.0070074,32.09311,23.60949,1.015388,-14.19701,0.01570942,1925.94,89.26976,41.23622,0.01570942,9.863489,9.566816,0.4615095,-14.62292,0.01793881,371.6623,8.263845,40.81032,0.01793881,29.79468,1.594773,0.2280932,-15.40375,0.05837217,268.8341,20.01744,40.02948,0.05837217,6.261401,1.012222,0.1256503,-15.55918,0.05212665,269.1935,18.82554,39.87406,0.05212665,4.225343,3.168097,0.3942605,-15.08373,0.05322521,264.5886,19.7992,40.3495,0.05322521,12.7884,2.989893,0.08998705,-15.09466,0.0130446,372.0496,8.287688,40.33858,0.0130446,10.06671,8.753583,0.2620124,-14.62542,0.01304125,376.9966,8.846106,40.80782,0.01304125,29.0485,1.891727,0.1103259,-15.30022,0.02500327,376.6711,8.825393,40.13302,0.02500327,6.018239,1.552084,0.1074843,-15.38047,0.02963391,373.9861,8.654766,40.05276,0.02963391,5.038396,43.24204,0.03160916,0.6635434,6.811528,0.04269906,44.20865,0.03160916,-0.742757,0.05312578,-999.0,116432131869690613,213.18690621121615,7.025103523705857,0.0007528360001742,1.975859959202353e-06,0.0013674499932676,2.032270003837766e-06,9.892930030822754,0.0019374600378796,2.807099917845335e-06,0.00233582011424,5.337330094334902e-06,0.0028708099853247,1.4054799976292998e-05,16,19,19,17,16,0.9869549870491028,0.9467549920082092,0.966646037014654,0.0255621875942581,1,True,ok,,9.79626,3.4286909999999997,6.857381999999999,7.093994841356851,True,resolved
56,barred,59,barred,z_0.10_masked/t213.5131+35.3865.r_ellipse.txt,213.5131,35.3865,0.0214525680750655,True,0.39,15.0,-38.00928,41.77,0.39,16.11,-38.01,15512,241.32,241.25,141403.15+352311.3,spec-1643-53143-0122,213.5131,35.3865,0.05743051,-20.32607,192.4513,5.030194,-13.07845,0.01084776,765.0013,21.80587,41.84259,0.01084776,114.7507,38.36106,0.8694732,-13.66989,0.008761005,936.095,38.12687,41.25116,0.008761005,27.83235,14.31224,4.48088,-14.20688,0.1339247,474.2958,19.43575,40.71417,0.1339247,20.08244,7.005689,0.7304031,-14.41017,0.04449468,359.1299,11.27783,40.51088,0.04449468,19.26818,4.543478,0.1346701,-14.60178,0.01273531,361.197,12.20741,40.31927,0.01273531,12.02539,13.87301,0.4130245,-14.12341,0.01273291,358.1977,11.38958,40.79764,0.01273291,36.29608,4.138469,0.201219,-14.75291,0.02128501,474.2336,19.40418,40.16814,0.02128501,5.688656,11.85757,0.5740205,-14.28369,0.02128374,473.4548,19.6419,40.63736,0.02128374,16.76635,1.835112,0.2056783,-15.11516,0.04805183,473.5182,19.69341,39.80589,0.04805183,2.408122,2.456198,0.2048065,-14.99071,0.03561812,473.689,19.6623,39.93034,0.03561812,3.186635,43.33102,0.01308075,1.01735,6.101091,0.03586373,44.29763,0.01308075,0.0566609,0.03817477,1.469308,150462135131544347,213.5131257239162,35.386491375858995,0.000886136025656,2.2089500362199033e-06,0.0012632600264623,3.218789970560465e-06,11.348600387573242,0.0018601199844852,2.382869979555835e-06,0.0020917700603604,5.230199803918367e-06,0.0022296500392258,1.1606700354604982e-05,14,32,14,19,17,1.1560100317001345,1.11572003364563,1.1356863790074967,0.0816328726604458,1,True,ok,,10.776660000000001,3.771831,7.543662,6.642381329423521,True,resolved
57,barred,60,barred,z_0.10_masked/t215.0179+47.1213.r_ellipse.txt,215.0179,47.1213,0.1576924891481042,True,0.26,51.53022996759432,-23.795546666666667,45.95,0.34,12.1,36.42,15693,242.27,242.13,142004.29+470716.8,spec-1287-52728-0402,215.0179,47.12134,0.0703766,-21.11197,84.27995,3.759726,-13.36338,0.01738769,2052.864,76.50005,41.74752,0.01738769,27.01962,25.05784,1.097742,-13.89962,0.01569811,2003.262,79.61829,41.21128,0.01569811,10.74174,9.231635,1.560528,-14.35336,0.07104228,692.5571,40.64071,40.75754,0.07104228,11.53403,0.3344175,0.1053317,-15.81015,0.1331292,113.2121,20.47066,39.30075,0.1331292,3.785573,6.87904,0.07330111,-14.44528,0.004385107,546.2758,6.950415,40.66562,0.004385107,15.81885,21.65349,0.2431186,-13.96688,0.004384339,549.1473,6.751392,41.14402,0.004384339,46.92325,5.490778,0.4337756,-14.55394,0.03411592,692.2686,40.88198,40.55696,0.03411592,7.065094,15.74983,1.207,-14.08473,0.03411578,690.3683,40.79834,41.02617,0.03411578,20.75521,2.016166,0.2191548,-14.98106,0.04680862,690.5791,40.8251,40.12984,0.04680862,2.578699,1.850602,0.223692,-15.01708,0.05176929,691.1211,40.76085,40.09382,0.05176929,2.391303,43.19817,0.03936706,0.6298347,6.837775,0.03880155,44.16478,0.03936706,-0.812873,0.055275,0.6050879,164542150179096226,215.0178995481297,47.12132449565576,0.00123028003145,2.571199956946657e-06,0.0021434500813484,2.7934900117543293e-06,9.778940200805664,0.003031289903447,3.1151801067608176e-06,0.0036291999276727,4.955129952577408e-06,0.0044439597986638,1.2406700079736764e-05,10,18,16,17,20,1.1274800300598145,1.116170048713684,1.1218107862182325,0.0881913074831181,1,True,ok,,11.8551,4.149285,8.29857,7.39747745515582,True,resolved
