objID,ra,dec
108360014269162805,1.42698158,0.30195477
108360014270531896,1.42704846,0.30123274
108360014271343585,1.42712987,0.30264807
108360014271730959,1.42732083,0.30039034
108360014273837697,1.42744299,0.30603401
108360014274182920,1.4274682,0.3020632
108360014274559274,1.42751436,0.30734912
108360014275548853,1.4278421,0.30693789
108360014275671581,1.42758783,0.30093959
108360014281091717,1.42816412,0.30107144
108360014282421220,1.42826623,0.30068896
108360014283751619,1.42834389,0.30101507
108360014286553839,1.42871089,0.30281708
108360014287119019,1.42877113,0.3071378
108360014289958511,1.4290625,0.30671732
108360014290876214,1.42914342,0.30481236
108360014295478766,1.42961078,0.30692192
108360014297118269,1.42977248,0.30650964
108360014302866657,1.43035402,0.30517728
108360014303471610,1.43040819,0.30096305
108360014308013581,1.43086909,0.30260676
108360014310993185,1.43116815,0.30227742
108420014124386667,1.41243932,0.35519488
108420014127029014,1.41269725,0.3571491
108420014129300892,1.41292338,0.35039615
108420014129737839,1.4129686,0.35617067
108420014131148241,1.41311143,0.35650639
108420014133038667,1.41330346,0.35678341
108420014134326847,1.41349052,0.35532641
108420014141673136,1.41416753,0.3522541
108420014146021361,1.41466377,0.35075647
108420014147897741,1.414846806320951,0.3561097033137159
108420014148824426,1.4149407,0.35330915
108420014153950873,1.41545461,0.35035649
108420014165251025,1.41658495,0.3504834
108420014173103916,1.41730398,0.35291587
108420014174685717,1.4175240795596977,0.3543915825485331
108420014175877590,1.41758671,0.35596903
108420014177073582,1.41776791,0.35260424
108420014179436681,1.41796311,0.35519677
108420014183953708,1.41845686,0.35271736
108420014184600424,1.41852137,0.3499818
108420014185261918,1.41857618,0.35140672
108420014187390970,1.41879454,0.35043774
108420014188251596,1.41884314,0.35096112
108420014190450095,1.41904496,0.34971439
108420014196466559,1.41964414,0.35511795
108420014197474424,1.41981193,0.35330943
108420014198436802,1.4199039,0.35528485
108420014199664872,1.4199656,0.35370831
108420014201786172,1.4201717,0.35479607
108420014205488497,1.42062238,0.35671393
108420014209720774,1.42096022,0.35029407
108420014210953860,1.42115591,0.35282599
108420014211272378,1.42112642,0.35161666
108420014221623467,1.4220962,0.35233886
108420014225516096,1.42254991,0.35472523
108420014226114637,1.4226039,0.35351362
108420014229024217,1.4229016,0.35314911
108420014233140862,1.42332076,0.3503596
108420014233991603,1.42345534,0.35096611
108420014236602807,1.42373059,0.35194165
108420014238622122,1.42385507,0.3514185
108420014239535009,1.42401721,0.35378934
108420014240968737,1.4240898,0.35693369
108420014243113107,1.42430368,0.35223911
108420014244070718,1.42440874,0.35022897
108420014244082789,1.42442814,0.35185414
108420014244931274,1.4244903,0.35070972
108420014246254357,1.42461898,0.35328327
108420014246597009,1.42465204,0.35549495
108420014246892022,1.42468841,0.35132063
108420014248081073,1.42487361,0.35050548
108420014248606286,1.4248556,0.3548977
108420014249312302,1.42493123,0.35157717
108420014249800499,1.42497887,0.35005969
108420014251010064,1.42509991,0.34970511
108420014255312097,1.42551945,0.35139679
108420014255320362,1.4255248,0.3499516
108420014257063432,1.42570097,0.35250068
108420014259122227,1.4259058,0.35150623
108420014260791250,1.42607843,0.35067725
108420014270000055,1.42699938,0.3496813
108420014271546250,1.42721803,0.35482447
108420014302530148,1.4303311,0.34975475
108420014306952388,1.43069526,0.35163076
108420014310491059,1.43105011,0.35052571
108420014322905733,1.43229144,0.35442655
108420014377572148,1.43775854,0.35143721
108420014382430995,1.43824519,0.35047146
108420014395451078,1.43954376,0.35052165
108380013920553980,1.39204521,0.31964676
108380013925999718,1.39266199,0.32438336
108380013939029530,1.39390279,0.32425154
108380013941682006,1.39421999,0.31797053
108380013946430078,1.39471005,0.31636564
108380013956992675,1.39576633,0.31851264
108380013962492142,1.39631389,0.31807388
108380013975158714,1.39751596,0.32356871
108380013982974615,1.39840731,0.32015923
108380013988576090,1.39893296,0.32135496
108380013996180718,1.39967369,0.31690364
108380013999189031,1.3999660594851755,0.3237697178265463
108380013999888702,1.3999731081702567,0.3237122497249523
108380014002025387,1.40027367,0.32077243
108380014010210324,1.40107557,0.31657469
108380014026965803,1.4026676,0.32114629
108380014041253018,1.40412247,0.31882414
108380014044284011,1.40440663,0.31966159
108380014044867023,1.40448543,0.32215601
108380014046592212,1.40463682,0.3181626
